               idx              time               r_x               r_y               r_z               v_x               v_y               v_z            d_core           d_shell             T_par             T_env             humid              vw_x              vw_y              vw_z               m_c               m_s               f_x               f_y               f_z              core            active
      1.000000         0.6000153        -0.3478778        -0.4816406          1.215437          0.000000          0.000000        -0.3113986E-01      30.16572          30.16572          293.4300          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1437275E+08      0.000000          0.000000          0.000000        -0.4718448E-15      1.000000          1.000000    
      2.000000         0.6000313        -0.3880838         0.3481326          1.287786          0.000000          0.000000        -0.1772970          72.05577          72.05577          297.6331          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1958867E+09      0.000000          0.000000          0.000000        -0.5306866E-13      1.000000          1.000000    
      3.000000         0.6000001         0.2568778         0.5614231E-02     0.9790313          0.000000          0.000000        -0.2459910          84.88443          84.88443          307.9843          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3202453E+09      0.000000          0.000000          0.000000        -0.1250808E-09      1.000000          1.000000    
      4.000000         0.6000299        -0.4241169        -0.1156320          1.250148          0.000000          0.000000        -0.3182830          96.56270          96.56270          299.3545          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4714405E+09      0.000000          0.000000          0.000000        -0.4252158E-07      1.000000          1.000000    
      5.000000         0.6000446         0.2381833         0.4683593          1.463541          0.000000          0.000000        -0.5992732E-01      41.86876          41.86876          304.9263          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3842988E+08      0.000000          0.000000          0.000000        -0.2609024E-14      1.000000          1.000000    
      6.000000         0.6000384         0.3844899E-01     0.7957615E-01      1.036403          0.000000          0.000000        -0.8536658E-01      49.98213          49.98213          298.7424          300.0000         0.5000000          0.000000          0.000000          0.000000         0.6537969E+08      0.000000          0.000000          0.000000        -0.8881784E-14      1.000000          1.000000    
      7.000000         0.6000252         0.8211734E-01    -0.4773513          1.788826          0.000000          0.000000        -0.6973670E-01      45.17002          45.17002          299.4396          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4825581E+08      0.000000          0.000000          0.000000        -0.6494805E-14      1.000000          1.000000    
      8.000000         0.6000398         0.1570844        -0.4113947          1.418261          0.000000          0.000000        -0.1003797          54.20399          54.20399          300.7514          300.0000         0.5000000          0.000000          0.000000          0.000000         0.8338586E+08      0.000000          0.000000          0.000000        -0.1132427E-13      1.000000          1.000000    
      9.000000         0.6000154        -0.4148416E-01    -0.1898415          1.029022          0.000000          0.000000        -0.2896405          92.11287          92.11287          306.5493          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4092226E+09      0.000000          0.000000          0.000000        -0.5915689E-08      1.000000          1.000000    
      10.00000         0.6000154         0.8632187E-01     0.2256235E-01      1.395331          0.000000          0.000000        -0.3376409          99.45749          99.45749          298.6309          300.0000         0.5000000          0.000000          0.000000          0.000000         0.5151232E+09      0.000000          0.000000          0.000000        -0.1343802E-06      1.000000          1.000000    
      11.00000         0.6000108        -0.1878683         0.4615023          1.316857          0.000000          0.000000        -0.3120955          95.61895          95.61895          294.2065          300.0000         0.5000000          0.000000          0.000000          0.000000         0.4577524E+09      0.000000          0.000000          0.000000        -0.2861741E-07      1.000000          1.000000    
      12.00000         0.6000240         0.4532857        -0.3999085E-01      1.313915          0.000000          0.000000        -0.2622500E-01      27.67845          27.67845          299.7809          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1110258E+08      0.000000          0.000000          0.000000        -0.3747003E-15      1.000000          1.000000    
      13.00000         0.6000030        -0.2430721         0.3535157E-01      1.746349          0.000000          0.000000        -0.1060188          55.70724          55.70724          293.6319          300.0000         0.5000000          0.000000          0.000000          0.000000         0.9051770E+08      0.000000          0.000000          0.000000        -0.1221245E-13      1.000000          1.000000    
      14.00000         0.6000051        -0.9238296E-01     0.2552820          1.108071          0.000000          0.000000        -0.1755396          71.69750          71.69750          297.8335          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1929792E+09      0.000000          0.000000          0.000000        -0.5240253E-13      1.000000          1.000000    
      15.00000         0.6000056        -0.4324773        -0.3239115E-01      1.669408          0.000000          0.000000        -0.9354499E-01      52.32420          52.32420          300.5659          300.0000         0.5000000          0.000000          0.000000          0.000000         0.7500779E+08      0.000000          0.000000          0.000000        -0.1010303E-13      1.000000          1.000000    
      16.00000         0.6000372        -0.2828426         0.1583673          1.210148          0.000000          0.000000        -0.1658546          69.68999          69.68999          298.4832          300.0000         0.5000000          0.000000          0.000000          0.000000         0.1772189E+09      0.000000          0.000000          0.000000        -0.4818368E-13      1.000000          1.000000    
      17.00000         0.6000062        -0.1434162        -0.2245424          1.291384          0.000000          0.000000        -0.2650511          88.11374          88.11374          305.6553          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3582032E+09      0.000000          0.000000          0.000000        -0.7839289E-09      1.000000          1.000000    
      18.00000         0.6000420         0.8166809E-01     0.2836464          1.630070          0.000000          0.000000        -0.1129016          57.48885          57.48885          299.9545          300.0000         0.5000000          0.000000          0.000000          0.000000         0.9948316E+08      0.000000          0.000000          0.000000        -0.1343370E-13      1.000000          1.000000    
      19.00000         0.6000402        -0.5703740E-02     0.3684719          1.241047          0.000000          0.000000        -0.2703843          88.99637          88.99637          299.1713          300.0000         0.5000000          0.000000          0.000000          0.000000         0.3690758E+09      0.000000          0.000000          0.000000        -0.1251009E-08      1.000000          1.000000    
      20.00000         0.6000235         0.9793808E-01    -0.4956912          1.681342          0.000000          0.000000        -0.8822043E-01      50.81164          50.81164          303.9904          300.0000         0.5000000          0.000000          0.000000          0.000000         0.6868918E+08      0.000000          0.000000          0.000000        -0.9325873E-14      1.000000          1.000000    
